Train Caffe Model Done,,,,
/home/ubuntu/Image_True_False/Level0/10257_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/14356_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/12676_right.png ,Level1 ,96.9300%,Level0 ,3.0700%
/home/ubuntu/Image_True_False/Level1/12241_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/10439_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/13209_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/17501_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/15309_left.png ,Level1 ,88.3600%,Level0 ,11.6400%
/home/ubuntu/Image_True_False/Level1/19414_left.png ,Level0 ,97.500%,Level1 ,2.500%
/home/ubuntu/Image_True_False/Level1/13038_left.png ,Level1 ,91.1300%,Level0 ,8.8700%
/home/ubuntu/Image_True_False/Level1/11007_right.png ,Level1 ,76.0200%,Level0 ,23.9800%
/home/ubuntu/Image_True_False/Level1/10854_left.png ,Level1 ,81.500%,Level0 ,18.500%
/home/ubuntu/Image_True_False/Level1/18274_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/13668_left.png ,Level0 ,99.7100%,Level1 ,0.2900%
/home/ubuntu/Image_True_False/Level1/14811_right.png ,Level0 ,99.8200%,Level1 ,0.1800%
/home/ubuntu/Image_True_False/Level1/16171_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/12092_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/15918_right.png ,Level1 ,97.2900%,Level0 ,2.7100%
/home/ubuntu/Image_True_False/Level1/14892_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/18030_right.png ,Level1 ,99.200%,Level0 ,0.800%
/home/ubuntu/Image_True_False/Level1/14371_right.png ,Level1 ,99.4700%,Level0 ,0.5300%
/home/ubuntu/Image_True_False/Level1/12286_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/17843_right.png ,Level0 ,99.9500%,Level1 ,0.0500%
/home/ubuntu/Image_True_False/Level1/15795_left.png ,Level1 ,99.3100%,Level0 ,0.6900%
/home/ubuntu/Image_True_False/Level1/11026_left.png ,Level1 ,99.9500%,Level0 ,0.0500%
/home/ubuntu/Image_True_False/Level1/18798_left.png ,Level1 ,98.2200%,Level0 ,1.7800%
/home/ubuntu/Image_True_False/Level1/18648_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/11437_left.png ,Level0 ,95.8900%,Level1 ,4.1100%
/home/ubuntu/Image_True_False/Level1/14773_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/13417_left.png ,Level1 ,99.5200%,Level0 ,0.4800%
/home/ubuntu/Image_True_False/Level1/16692_right.png ,Level0 ,59.4500%,Level1 ,40.5500%
/home/ubuntu/Image_True_False/Level1/10790_right.png ,Level0 ,95.3200%,Level1 ,4.6800%
/home/ubuntu/Image_True_False/Level1/13027_right.png ,Level0 ,99.9800%,Level1 ,0.0200%
/home/ubuntu/Image_True_False/Level1/10468_right.png ,Level0 ,99.900%,Level1 ,0.100%
/home/ubuntu/Image_True_False/Level1/16445_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/13605_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/14160_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/13446_left.png ,Level0 ,99.9700%,Level1 ,0.0300%
/home/ubuntu/Image_True_False/Level1/10853_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/12539_right.png ,Level0 ,99.9800%,Level1 ,0.0200%
/home/ubuntu/Image_True_False/Level1/16718_right.png ,Level0 ,97.4400%,Level1 ,2.5600%
/home/ubuntu/Image_True_False/Level1/1496_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/15302_left.png ,Level1 ,77.5500%,Level0 ,22.4500%
/home/ubuntu/Image_True_False/Level1/16327_right.png ,Level1 ,99.5900%,Level0 ,0.4100%
/home/ubuntu/Image_True_False/Level1/15414_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/15_left.png ,Level0 ,97.2800%,Level1 ,2.7200%
/home/ubuntu/Image_True_False/Level1/15442_right.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/10234_right.png ,Level1 ,97.900%,Level0 ,2.100%
/home/ubuntu/Image_True_False/Level1/13376_right.png ,Level0 ,98.7100%,Level1 ,1.2900%
/home/ubuntu/Image_True_False/Level1/10920_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/18363_right.png ,Level1 ,94.1900%,Level0 ,5.8100%
/home/ubuntu/Image_True_False/Level1/13239_right.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/11959_right.png ,Level1 ,99.8600%,Level0 ,0.1400%
/home/ubuntu/Image_True_False/Level1/17847_right.png ,Level0 ,83.9100%,Level1 ,16.0900%
/home/ubuntu/Image_True_False/Level1/17326_left.png ,Level0 ,97.300%,Level1 ,2.700%
/home/ubuntu/Image_True_False/Level1/14976_right.png ,Level1 ,94.5700%,Level0 ,5.4300%
/home/ubuntu/Image_True_False/Level1/19193_left.png ,Level1 ,94.8400%,Level0 ,5.1600%
/home/ubuntu/Image_True_False/Level1/1941_right.png ,Level1 ,97.1500%,Level0 ,2.8500%
/home/ubuntu/Image_True_False/Level1/14340_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/18143_right.png ,Level0 ,99.4300%,Level1 ,0.5700%
/home/ubuntu/Image_True_False/Level1/14754_right.png ,Level0 ,99.6900%,Level1 ,0.3100%
/home/ubuntu/Image_True_False/Level1/14915_left.png ,Level1 ,98.400%,Level0 ,1.600%
/home/ubuntu/Image_True_False/Level1/15578_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/16740_left.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level1/11147_left.png ,Level1 ,98.3600%,Level0 ,1.6400%
/home/ubuntu/Image_True_False/Level1/15309_right.png ,Level1 ,99.9400%,Level0 ,0.0600%
/home/ubuntu/Image_True_False/Level1/18759_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/15885_left.png ,Level1 ,84.700%,Level0 ,15.300%
/home/ubuntu/Image_True_False/Level1/12480_left.png ,Level1 ,97.7600%,Level0 ,2.2400%
/home/ubuntu/Image_True_False/Level1/11147_right.png ,Level1 ,99.7100%,Level0 ,0.2900%
/home/ubuntu/Image_True_False/Level1/10047_left.png ,Level1 ,72.6700%,Level0 ,27.3300%
/home/ubuntu/Image_True_False/Level1/1520_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/15523_right.png ,Level1 ,96.5500%,Level0 ,3.4500%
/home/ubuntu/Image_True_False/Level1/16134_left.png ,Level1 ,99.9600%,Level0 ,0.0400%
/home/ubuntu/Image_True_False/Level1/17953_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/14425_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/15994_left.png ,Level1 ,83.5600%,Level0 ,16.4400%
/home/ubuntu/Image_True_False/Level1/15970_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/19380_right.png ,Level0 ,99.8400%,Level1 ,0.1600%
/home/ubuntu/Image_True_False/Level1/1374_right.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/13169_left.png ,Level0 ,98.4400%,Level1 ,1.5600%
/home/ubuntu/Image_True_False/Level1/11698_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/15970_right.png ,Level1 ,99.800%,Level0 ,0.200%
/home/ubuntu/Image_True_False/Level1/15222_right.png ,Level1 ,89.3600%,Level0 ,10.6400%
/home/ubuntu/Image_True_False/Level1/16429_right.png ,Level1 ,99.6700%,Level0 ,0.3300%
/home/ubuntu/Image_True_False/Level1/16886_left.png ,Level0 ,99.3100%,Level1 ,0.6900%
/home/ubuntu/Image_True_False/Level1/12699_left.png ,Level1 ,99.8400%,Level0 ,0.1600%
/home/ubuntu/Image_True_False/Level1/12672_right.png ,Level1 ,62.2100%,Level0 ,37.7900%
/home/ubuntu/Image_True_False/Level1/15000_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/11238_left.png ,Level0 ,98.400%,Level1 ,1.600%
/home/ubuntu/Image_True_False/Level1/11988_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/11815_left.png ,Level1 ,99.2400%,Level0 ,0.7600%
/home/ubuntu/Image_True_False/Level1/13786_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/12764_right.png ,Level1 ,94.5300%,Level0 ,5.4700%
/home/ubuntu/Image_True_False/Level1/17202_left.png ,Level0 ,99.8900%,Level1 ,0.1100%
/home/ubuntu/Image_True_False/Level1/13588_right.png ,Level1 ,90.9200%,Level0 ,9.0800%
/home/ubuntu/Image_True_False/Level1/1541_left.png ,Level1 ,99.8200%,Level0 ,0.1800%
/home/ubuntu/Image_True_False/Level1/19471_right.png ,Level0 ,84.1500%,Level1 ,15.8500%
/home/ubuntu/Image_True_False/Level1/1037_right.png ,Level0 ,99.1900%,Level1 ,0.8100%
/home/ubuntu/Image_True_False/Level1/13495_left.png ,Level1 ,99.9700%,Level0 ,0.0300%
/home/ubuntu/Image_True_False/Level1/14053_right.png ,Level0 ,61.5200%,Level1 ,38.4800%
/home/ubuntu/Image_True_False/Level1/16009_right.png ,Level1 ,98.8100%,Level0 ,1.1900%
/home/ubuntu/Image_True_False/Level1/10570_left.png ,Level1 ,98.6400%,Level0 ,1.3600%
/home/ubuntu/Image_True_False/Level1/11648_right.png ,Level1 ,98.5400%,Level0 ,1.4600%
/home/ubuntu/Image_True_False/Level1/1851_right.png ,Level1 ,99.9700%,Level0 ,0.0300%
/home/ubuntu/Image_True_False/Level1/17550_right.png ,Level0 ,96.1100%,Level1 ,3.8900%
/home/ubuntu/Image_True_False/Level1/11623_left.png ,Level0 ,92.5500%,Level1 ,7.4500%
/home/ubuntu/Image_True_False/Level1/17899_right.png ,Level0 ,99.100%,Level1 ,0.900%
/home/ubuntu/Image_True_False/Level1/16392_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/11651_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/16612_right.png ,Level0 ,54.100%,Level1 ,45.900%
/home/ubuntu/Image_True_False/Level1/10159_right.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/10297_left.png ,Level0 ,99.9800%,Level1 ,0.0200%
/home/ubuntu/Image_True_False/Level1/15935_right.png ,Level0 ,92.500%,Level1 ,7.500%
/home/ubuntu/Image_True_False/Level1/11263_right.png ,Level0 ,99.9700%,Level1 ,0.0300%
/home/ubuntu/Image_True_False/Level1/17298_right.png ,Level0 ,98.5800%,Level1 ,1.4200%
/home/ubuntu/Image_True_False/Level1/11345_left.png ,Level1 ,99.8700%,Level0 ,0.1300%
/home/ubuntu/Image_True_False/Level1/16545_right.png ,Level1 ,98.6900%,Level0 ,1.3100%
/home/ubuntu/Image_True_False/Level1/13662_right.png ,Level0 ,99.2900%,Level1 ,0.7100%
/home/ubuntu/Image_True_False/Level1/13376_left.png ,Level0 ,99.9500%,Level1 ,0.0500%
/home/ubuntu/Image_True_False/Level1/11649_right.png ,Level0 ,99.9500%,Level1 ,0.0500%
/home/ubuntu/Image_True_False/Level1/1196_right.png ,Level1 ,93.800%,Level0 ,6.200%
/home/ubuntu/Image_True_False/Level1/1509_right.png ,Level0 ,98.9500%,Level1 ,1.0500%
/home/ubuntu/Image_True_False/Level1/10438_right.png ,Level1 ,99.8800%,Level0 ,0.1200%
/home/ubuntu/Image_True_False/Level1/13819_left.png ,Level0 ,99.9700%,Level1 ,0.0300%
/home/ubuntu/Image_True_False/Level1/12400_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/1663_right.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/13222_right.png ,Level1 ,97.7100%,Level0 ,2.2900%
/home/ubuntu/Image_True_False/Level1/11697_left.png ,Level0 ,98.7200%,Level1 ,1.2800%
/home/ubuntu/Image_True_False/Level1/11113_right.png ,Level1 ,99.6400%,Level0 ,0.3600%
/home/ubuntu/Image_True_False/Level1/11730_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/13012_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/1100_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/17847_left.png ,Level0 ,98.9400%,Level1 ,1.0600%
/home/ubuntu/Image_True_False/Level1/16223_right.png ,Level1 ,96.7600%,Level0 ,3.2400%
/home/ubuntu/Image_True_False/Level1/12257_right.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/11648_left.png ,Level1 ,90.3900%,Level0 ,9.6100%
/home/ubuntu/Image_True_False/Level1/12392_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/14703_right.png ,Level1 ,99.8600%,Level0 ,0.1400%
/home/ubuntu/Image_True_False/Level1/11618_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/14110_left.png ,Level1 ,99.9300%,Level0 ,0.0700%
/home/ubuntu/Image_True_False/Level1/16268_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/14850_left.png ,Level1 ,99.8600%,Level0 ,0.1400%
/home/ubuntu/Image_True_False/Level1/12929_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/11734_right.png ,Level0 ,97.4800%,Level1 ,2.5200%
/home/ubuntu/Image_True_False/Level1/14834_right.png ,Level1 ,99.7400%,Level0 ,0.2600%
/home/ubuntu/Image_True_False/Level1/17191_right.png ,Level1 ,97.1500%,Level0 ,2.8500%
/home/ubuntu/Image_True_False/Level1/11217_right.png ,Level0 ,99.7600%,Level1 ,0.2400%
/home/ubuntu/Image_True_False/Level1/10397_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/1527_left.png ,Level1 ,56.1100%,Level0 ,43.8900%
/home/ubuntu/Image_True_False/Level1/17040_left.png ,Level0 ,99.7200%,Level1 ,0.2800%
/home/ubuntu/Image_True_False/Level1/10808_left.png ,Level0 ,64.2300%,Level1 ,35.7700%
/home/ubuntu/Image_True_False/Level1/16042_right.png ,Level0 ,92.9200%,Level1 ,7.0800%
/home/ubuntu/Image_True_False/Level1/15656_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/12878_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/12018_right.png ,Level0 ,99.9300%,Level1 ,0.0700%
/home/ubuntu/Image_True_False/Level1/15935_left.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level1/17036_right.png ,Level1 ,94.0200%,Level0 ,5.9800%
/home/ubuntu/Image_True_False/Level1/10785_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/12988_right.png ,Level0 ,90.4800%,Level1 ,9.5200%
/home/ubuntu/Image_True_False/Level1/12903_right.png ,Level1 ,99.8700%,Level0 ,0.1300%
/home/ubuntu/Image_True_False/Level1/12144_left.png ,Level0 ,99.9600%,Level1 ,0.0400%
/home/ubuntu/Image_True_False/Level1/15667_left.png ,Level1 ,94.6900%,Level0 ,5.3100%
/home/ubuntu/Image_True_False/Level1/11035_right.png ,Level0 ,93.5300%,Level1 ,6.4700%
/home/ubuntu/Image_True_False/Level1/13975_left.png ,Level0 ,99.7900%,Level1 ,0.2100%
/home/ubuntu/Image_True_False/Level1/10334_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/16740_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/14901_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/13175_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/11647_left.png ,Level0 ,99.900%,Level1 ,0.100%
/home/ubuntu/Image_True_False/Level1/17044_right.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/13768_right.png ,Level1 ,83.6200%,Level0 ,16.3800%
/home/ubuntu/Image_True_False/Level1/11962_left.png ,Level0 ,93.1600%,Level1 ,6.8400%
/home/ubuntu/Image_True_False/Level1/13169_right.png ,Level0 ,99.9300%,Level1 ,0.0700%
/home/ubuntu/Image_True_False/Level1/17785_right.png ,Level1 ,57.2700%,Level0 ,42.7300%
/home/ubuntu/Image_True_False/Level1/16633_right.png ,Level0 ,97.4700%,Level1 ,2.5300%
/home/ubuntu/Image_True_False/Level1/11819_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/13971_right.png ,Level1 ,96.3800%,Level0 ,3.6200%
/home/ubuntu/Image_True_False/Level1/12386_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/16881_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/19254_right.png ,Level0 ,99.3700%,Level1 ,0.6300%
/home/ubuntu/Image_True_False/Level1/10657_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/16031_right.png ,Level1 ,98.1900%,Level0 ,1.8100%
/home/ubuntu/Image_True_False/Level1/11053_right.png ,Level0 ,99.9800%,Level1 ,0.0200%
/home/ubuntu/Image_True_False/Level1/14495_left.png ,Level0 ,95.0500%,Level1 ,4.9500%
/home/ubuntu/Image_True_False/Level1/17992_right.png ,Level1 ,99.3500%,Level0 ,0.6500%
/home/ubuntu/Image_True_False/Level1/1592_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/17644_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/15795_right.png ,Level1 ,99.9500%,Level0 ,0.0500%
/home/ubuntu/Image_True_False/Level1/1919_right.png ,Level0 ,99.9700%,Level1 ,0.0300%
/home/ubuntu/Image_True_False/Level1/1933_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/15034_left.png ,Level1 ,98.7400%,Level0 ,1.2600%
/home/ubuntu/Image_True_False/Level1/11590_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/16629_left.png ,Level0 ,99.6200%,Level1 ,0.3800%
/home/ubuntu/Image_True_False/Level1/1827_left.png ,Level0 ,99.4800%,Level1 ,0.5200%
/home/ubuntu/Image_True_False/Level1/19163_right.png ,Level0 ,99.9600%,Level1 ,0.0400%
/home/ubuntu/Image_True_False/Level1/14467_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/10645_left.png ,Level0 ,99.800%,Level1 ,0.200%
/home/ubuntu/Image_True_False/Level1/10570_right.png ,Level0 ,57.4500%,Level1 ,42.5500%
/home/ubuntu/Image_True_False/Level1/14109_left.png ,Level0 ,58.7200%,Level1 ,41.2800%
/home/ubuntu/Image_True_False/Level1/15793_right.png ,Level0 ,97.400%,Level1 ,2.600%
/home/ubuntu/Image_True_False/Level1/11058_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/12233_left.png ,Level0 ,99.9700%,Level1 ,0.0300%
/home/ubuntu/Image_True_False/Level1/13022_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/11790_right.png ,Level0 ,96.6800%,Level1 ,3.3200%
/home/ubuntu/Image_True_False/Level1/17483_left.png ,Level0 ,98.0400%,Level1 ,1.9600%
/home/ubuntu/Image_True_False/Level1/13125_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/17586_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/13821_left.png ,Level0 ,82.7900%,Level1 ,17.2100%
/home/ubuntu/Image_True_False/Level1/14306_left.png ,Level1 ,79.5300%,Level0 ,20.4700%
/home/ubuntu/Image_True_False/Level1/10408_left.png ,Level1 ,95.200%,Level0 ,4.800%
/home/ubuntu/Image_True_False/Level1/10592_right.png ,Level0 ,99.900%,Level1 ,0.100%
/home/ubuntu/Image_True_False/Level1/15468_right.png ,Level0 ,95.2100%,Level1 ,4.7900%
/home/ubuntu/Image_True_False/Level1/15636_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/14825_left.png ,Level1 ,66.3600%,Level0 ,33.6400%
/home/ubuntu/Image_True_False/Level1/16445_left.png ,Level1 ,91.5200%,Level0 ,8.4800%
/home/ubuntu/Image_True_False/Level1/19177_right.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/10244_left.png ,Level1 ,87.3800%,Level0 ,12.6200%
/home/ubuntu/Image_True_False/Level1/10734_left.png ,Level0 ,99.9600%,Level1 ,0.0400%
/home/ubuntu/Image_True_False/Level1/12654_right.png ,Level0 ,99.9500%,Level1 ,0.0500%
/home/ubuntu/Image_True_False/Level1/1343_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/16201_left.png ,Level0 ,87.7500%,Level1 ,12.2500%
/home/ubuntu/Image_True_False/Level1/1776_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/16341_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/11196_left.png ,Level1 ,97.9900%,Level0 ,2.0100%
/home/ubuntu/Image_True_False/Level1/15193_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/16628_left.png ,Level0 ,82.6300%,Level1 ,17.3700%
/home/ubuntu/Image_True_False/Level1/18971_right.png ,Level1 ,98.100%,Level0 ,1.900%
/home/ubuntu/Image_True_False/Level1/15120_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/14463_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/11032_right.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level1/12386_left.png ,Level1 ,99.4600%,Level0 ,0.5400%
/home/ubuntu/Image_True_False/Level1/18995_right.png ,Level1 ,50.8400%,Level0 ,49.1600%
/home/ubuntu/Image_True_False/Level1/10120_right.png ,Level0 ,99.6300%,Level1 ,0.3700%
/home/ubuntu/Image_True_False/Level1/13975_right.png ,Level0 ,99.9400%,Level1 ,0.0600%
/home/ubuntu/Image_True_False/Level1/13323_right.png ,Level0 ,99.7100%,Level1 ,0.2900%
/home/ubuntu/Image_True_False/Level1/18862_right.png ,Level1 ,51.8700%,Level0 ,48.1300%
/home/ubuntu/Image_True_False/Level1/13708_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/11408_left.png ,Level1 ,77.4300%,Level0 ,22.5700%
/home/ubuntu/Image_True_False/Level1/10672_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/1111_left.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level1/1296_left.png ,Level0 ,99.8100%,Level1 ,0.1900%
/home/ubuntu/Image_True_False/Level1/1138_left.png ,Level0 ,93.0700%,Level1 ,6.9300%
/home/ubuntu/Image_True_False/Level1/17030_right.png ,Level0 ,60.7100%,Level1 ,39.2900%
/home/ubuntu/Image_True_False/Level1/10551_left.png ,Level1 ,53.500%,Level0 ,46.500%
/home/ubuntu/Image_True_False/Level1/14626_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/1367_right.png ,Level0 ,86.1900%,Level1 ,13.8100%
/home/ubuntu/Image_True_False/Level1/13773_right.png ,Level0 ,99.9700%,Level1 ,0.0300%
/home/ubuntu/Image_True_False/Level1/10684_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/12831_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/1419_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/10920_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/13684_left.png ,Level0 ,99.8600%,Level1 ,0.1400%
/home/ubuntu/Image_True_False/Level1/19285_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/16963_right.png ,Level1 ,100%,Level0 ,0%
